id,semantic_groups,uri,preflabel,name,synonyms,description
MONDO:0019384,phenotype,http://purl.obolibrary.org/obo/MONDO_0019384,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007435,phenotype,http://purl.obolibrary.org/obo/MONDO_0007435,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:1349,gene,https://identifiers.org/HGNC:1349,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0014002,phenotype,http://purl.obolibrary.org/obo/MONDO_0014002,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010496,phenotype,http://purl.obolibrary.org/obo/MONDO_0010496,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0002067,phenotype,http://purl.obolibrary.org/obo/HP_0002067,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0015059,phenotype,http://purl.obolibrary.org/obo/MONDO_0015059,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0016810,phenotype,http://purl.obolibrary.org/obo/MONDO_0016810,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0009783,phenotype,http://purl.obolibrary.org/obo/MONDO_0009783,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0008813,phenotype,http://purl.obolibrary.org/obo/MONDO_0008813,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HP:0007086,phenotype,http://purl.obolibrary.org/obo/HP_0007086,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0008306,phenotype,http://purl.obolibrary.org/obo/MONDO_0008306,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010936,phenotype,http://purl.obolibrary.org/obo/MONDO_0010936,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0012241,phenotype,http://purl.obolibrary.org/obo/MONDO_0012241,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0016532,phenotype,http://purl.obolibrary.org/obo/MONDO_0016532,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0007492,phenotype,http://purl.obolibrary.org/obo/MONDO_0007492,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0013681,phenotype,http://purl.obolibrary.org/obo/MONDO_0013681,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010100,phenotype,http://purl.obolibrary.org/obo/MONDO_0010100,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:11233,gene,https://identifiers.org/HGNC:11233,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
HGNC:9179,gene,https://identifiers.org/HGNC:9179,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0011671,phenotype,http://purl.obolibrary.org/obo/MONDO_0011671,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
MONDO:0010184,phenotype,http://purl.obolibrary.org/obo/MONDO_0010184,NA,"X-linked Kx blood group antigen, Kell and VPS13A binding protein",KX|NA|NAC|X1k|XKR1,"This locus controls the synthesis of the Kell blood group 'precursor substance' (Kx). Mutations in this gene have been associated with McLeod syndrome, an X-linked, recessive disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. The encoded protein has structural characteristics of prokaryotic and eukaryotic membrane transport proteins. [provided by RefSeq, Jul 2008]."
